mac,hour_of_day,day_of_week,times_seen,lat,lon
5E:52:71:CD:86:55,9,4,1,115.852388,-31.972855
12:DC:43:39:E8:CD,9,4,1,115.852388,-31.972857
3E:3F:BD:40:75:FF,9,4,1,115.852388,-31.972855
A2:38:15:47:E3:7C,9,4,1,115.852388,-31.972855
E6:49:7A:73:70:F6,9,4,1,115.852388,-31.972855
DA:A1:19:29:27:FC,9,4,1,115.85239,-31.972853
A2:EF:73:C0:86:A1,9,4,1,,
3C:E3:6B:0A:9B:95,9,4,1,,
EA:90:4E:06:F9:04,9,4,1,115.852392,-31.972853
7E:5B:78:FE:73:1E,9,4,1,115.852392,-31.972853
C6:C5:FC:4B:A5:57,9,4,1,115.852392,-31.972853
2E:34:5F:B7:CB:82,9,4,1,115.852392,-31.972853
AA:90:F5:3A:C8:7C,9,4,1,115.852392,-31.972853
9E:43:55:1A:10:B7,9,4,1,,
6E:0A:D5:45:97:5D,9,4,1,115.852392,-31.972853
BE:33:5F:5E:B7:70,9,4,1,,
8A:BA:55:FF:FB:5F,9,4,1,115.852392,-31.972853
92:D3:AE:6A:BF:5A,9,4,1,,
26:25:45:F7:1B:52,9,4,1,115.852392,-31.972855
26:FE:03:63:92:CD,9,4,1,115.852392,-31.972855
D6:0F:19:D1:AF:6E,9,4,1,115.852392,-31.972855
DA:96:EF:33:AB:CC,9,4,1,115.852392,-31.972855
CE:F5:54:4F:92:BC,9,4,1,115.852392,-31.972855
2E:4A:AA:01:79:D2,9,4,1,115.852385,-31.97286
8A:96:80:6E:4A:CE,9,4,1,115.852383,-31.972862
42:5C:9B:64:B8:28,9,4,1,115.852385,-31.972863
C6:8A:4B:76:42:C9,9,4,1,115.852385,-31.972863
2E:76:29:5D:BE:4C,9,4,1,115.852385,-31.972863
A6:87:EA:31:9F:68,9,4,1,115.852385,-31.972863
4A:20:03:CF:F2:05,9,4,1,115.852385,-31.972863
D6:7A:D6:20:43:B6,9,4,1,115.852382,-31.972867
C2:92:AB:47:F0:BD,9,4,1,115.852377,-31.97287
22:53:3C:6A:51:6B,9,4,1,,
48:EB:62:BC:C1:52,9,4,2,115.852212,-31.973093
48:EB:62:BC:C1:52,9,4,2,115.852387,-31.972948
48:EB:62:BC:C1:52,9,4,2,115.85237,-31.972865
48:EB:62:BC:C1:52,9,4,2,115.85238,-31.972882
48:EB:62:BC:C1:52,9,4,2,115.852445,-31.97285
48:EB:62:BC:C1:52,9,4,2,115.852455,-31.972847
48:EB:62:BC:C1:52,9,4,2,115.852443,-31.972823
48:EB:62:BC:C1:52,9,4,2,115.852575,-31.972805
48:EB:62:BC:C1:52,9,4,2,115.852428,-31.972853
48:EB:62:BC:C1:52,9,4,2,115.852493,-31.972798
48:EB:62:BC:C1:52,9,4,2,115.852362,-31.972858
10:B2:32:03:B3:DA,9,4,4,115.852392,-31.972853
10:B2:32:03:B3:DA,9,4,4,115.852475,-31.972848
10:B2:32:03:B3:DA,9,4,4,115.852505,-31.97286
00:0E:58:FB:5C:EC,9,4,3,,
AE:EC:B6:FF:4C:6A,9,4,9,115.852377,-31.972857
AE:EC:B6:FF:4C:6A,9,4,9,115.852407,-31.972872
AE:EC:B6:FF:4C:6A,9,4,9,115.85247,-31.972833
AE:EC:B6:FF:4C:6A,9,4,9,115.85242,-31.972887
AE:EC:B6:FF:4C:6A,9,4,9,115.852363,-31.972838
AE:EC:B6:FF:4C:6A,9,4,9,115.852317,-31.972888
AE:EC:B6:FF:4C:6A,9,4,9,115.852485,-31.972823
AE:EC:B6:FF:4C:6A,9,4,9,115.852458,-31.972825
AE:EC:B6:FF:4C:6A,9,4,9,115.852273,-31.972878
E2:BF:E1:C8:CC:83,9,4,1,,
B8:4D:43:23:40:11,9,4,10,115.852367,-31.972868
B8:4D:43:23:40:11,9,4,10,115.852298,-31.97291
B8:4D:43:23:40:11,9,4,10,115.852407,-31.972873
B8:4D:43:23:40:11,9,4,10,115.852452,-31.972875
B8:4D:43:23:40:11,9,4,10,115.852488,-31.972842
B8:4D:43:23:40:11,9,4,10,115.852445,-31.972828
B8:4D:43:23:40:11,9,4,10,115.85244,-31.972853
B8:4D:43:23:40:11,9,4,10,115.852438,-31.972875
B8:4D:43:23:40:11,9,4,10,115.852393,-31.972867
B8:4D:43:23:40:11,9,4,10,115.852273,-31.972878
B2:24:10:65:7E:C3,9,4,1,,
4A:75:9E:86:93:F0,9,4,1,,
BA:ED:C9:0E:FF:77,9,4,1,115.852367,-31.972872
9A:7E:19:0A:A4:67,9,4,1,115.852367,-31.972872
AA:37:A5:27:14:93,9,4,1,,
56:5A:35:2E:7F:B8,9,4,1,115.852367,-31.972872
7E:B2:0D:DD:AF:10,9,4,1,115.852367,-31.972868
F2:51:17:98:96:18,9,4,1,115.852367,-31.972868
00:0E:58:F4:77:56,9,4,3,,
22:60:6D:5C:A1:B9,9,4,1,115.852367,-31.972868
AA:8B:D5:4B:0A:F1,9,4,1,115.852367,-31.972868
DA:68:81:0A:30:2B,9,4,1,115.852367,-31.972868
8E:82:A3:59:85:F4,9,4,1,115.852367,-31.972867
A2:94:E0:CE:E4:FE,9,4,1,115.852367,-31.972867
D2:CC:E5:0F:CB:5B,9,4,1,,
FA:E5:27:91:71:C6,9,4,1,115.852365,-31.972865
82:0F:47:F5:B3:21,9,4,1,115.852365,-31.972865
E6:D9:A9:84:64:17,9,4,1,115.852363,-31.972865
CE:7B:8F:8C:A4:F4,9,4,1,115.852363,-31.972865
9A:97:5D:7E:1C:BA,9,4,1,115.852363,-31.972865
DA:80:F4:A2:A7:78,9,4,1,115.852363,-31.972865
4E:F0:3E:51:70:73,9,4,1,115.852363,-31.972865
3A:49:7C:CF:8A:9C,9,4,1,115.852363,-31.972865
D6:C0:4B:2C:B1:16,9,4,1,115.852363,-31.972865
8E:EE:CE:95:3F:2D,9,4,1,115.852363,-31.972865
E2:F7:3A:42:F6:29,9,4,1,,
BE:DE:61:BB:BB:CB,9,4,1,,
8E:2A:47:FD:4B:C8,9,4,1,115.85237,-31.972865
72:EF:97:17:08:F8,9,4,1,115.852367,-31.972865
B2:EC:94:83:B0:E8,9,4,1,115.852367,-31.972865
62:A2:B4:A8:BD:E5,9,4,1,115.852367,-31.972865
FA:0E:36:59:01:7B,9,4,1,115.852367,-31.972865
FA:6E:74:D9:B0:59,9,4,1,115.852367,-31.972865
F8:CA:59:54:34:18,9,4,1,,
7A:B6:CA:21:E7:51,9,4,1,,
16:13:C2:6E:DE:84,9,4,1,,
7A:A7:4A:2F:10:1B,9,4,1,115.852373,-31.972858
52:36:0E:74:95:CF,9,4,1,115.852373,-31.972858
B2:BE:85:89:43:A3,9,4,6,115.85242,-31.972867
B2:BE:85:89:43:A3,9,4,6,115.852395,-31.972877
B2:BE:85:89:43:A3,9,4,6,115.852395,-31.972877
B2:BE:85:89:43:A3,9,4,6,115.852468,-31.972832
B2:BE:85:89:43:A3,9,4,6,115.852428,-31.972885
B2:BE:85:89:43:A3,9,4,6,115.852458,-31.97282
46:E1:28:11:3B:73,9,4,1,,
C2:D3:D9:81:27:81,9,4,1,115.852377,-31.972857
7A:DF:47:BD:17:FF,9,4,1,115.852377,-31.972857
06:01:4D:5C:B3:B5,9,4,1,,
72:F5:7E:48:59:EE,9,4,1,115.852377,-31.972857
6E:E1:9E:B9:28:97,9,4,1,,
82:D5:DD:C2:2B:B7,9,4,1,115.852377,-31.972857
9A:56:71:2B:C0:62,9,4,1,115.852377,-31.972857
C6:1E:B8:3C:26:B7,9,4,1,115.852378,-31.972855
32:89:B9:E9:18:B4,9,4,1,115.852378,-31.972855
A6:2C:D3:B7:64:70,9,4,1,115.85238,-31.972855
86:7D:AC:25:1B:22,9,4,1,115.852378,-31.972855
3E:E5:73:FD:66:85,9,4,1,115.852378,-31.972855
5E:A4:23:35:D1:94,9,4,1,115.85238,-31.972855
0E:AB:51:82:1C:1F,9,4,1,115.85238,-31.972855
AE:64:70:3C:11:F4,9,4,1,115.85238,-31.972855
66:0F:F1:B0:29:1D,9,4,1,115.85238,-31.972855
E2:47:8C:87:5C:D9,9,4,1,,
A2:22:CD:74:CE:C4,9,4,1,,
DE:BB:78:C2:D1:A3,9,4,1,115.85238,-31.972858
1A:2A:3C:C9:C7:AF,9,4,1,,
8E:09:68:09:B1:2D,9,4,1,,
9E:C5:1E:0A:89:DC,9,4,1,115.852378,-31.972862
DE:4F:A9:13:08:4E,9,4,1,115.852378,-31.972862
66:5F:28:1B:42:09,9,4,1,115.852378,-31.972862
6A:7D:05:94:80:8B,9,4,1,115.852378,-31.972862
52:12:A8:8D:B9:7B,9,4,1,115.852378,-31.972862
F2:55:59:49:77:91,9,4,1,115.852378,-31.972862
4A:33:34:B1:42:42,9,4,1,115.852378,-31.972862
DA:3C:93:A2:5F:ED,9,4,1,,
D6:D0:BC:17:8C:B5,9,4,1,115.85238,-31.972862
B2:A1:7D:AF:2E:11,9,4,1,115.85238,-31.972862
B6:FB:CA:19:54:CE,9,4,1,115.852382,-31.972862
52:72:C5:FF:2E:CE,9,4,1,115.852382,-31.972862
42:E2:58:47:D0:1E,9,4,1,115.852382,-31.972862
2A:04:FA:19:47:AC,9,4,1,115.852382,-31.972862
A6:A9:36:37:E8:0C,9,4,4,,
26:99:19:B4:9C:19,9,4,1,115.852395,-31.972867
B2:9E:E3:A3:E1:05,9,4,1,115.852395,-31.972867
EA:56:B3:0F:CD:5F,9,4,1,115.852395,-31.972867
AE:E6:97:04:19:06,9,4,1,115.852395,-31.972867
06:3B:96:E7:71:F1,9,4,1,115.852395,-31.972867
6A:29:F8:4C:DC:F0,9,4,1,115.852395,-31.972867
D2:A0:88:9A:40:27,9,4,1,115.852402,-31.972865
22:1C:2F:BF:AC:5C,9,4,1,115.852402,-31.972865
6E:63:F0:F5:3F:17,9,4,1,115.852402,-31.972865
EE:C6:66:71:0F:A2,9,4,1,115.852402,-31.972865
7E:DF:7F:02:2F:06,9,4,1,115.852402,-31.972865
02:D1:4C:0B:4F:E7,9,4,1,115.852402,-31.972865
D6:30:32:7B:B5:63,9,4,1,115.852402,-31.972865
AC:8B:A9:53:AA:5A,9,4,5,,
9A:E7:22:D0:0E:AB,9,4,1,,
EE:AB:72:A9:FD:30,9,4,1,,
16:F3:EB:AC:A2:A8,9,4,1,,
8A:73:6C:61:B3:3D,9,4,1,,
FE:6F:FD:82:05:64,9,4,1,115.85242,-31.972867
48:A6:B8:16:25:58,9,4,3,,
6E:B1:7C:74:22:62,9,4,1,,
4E:BB:4F:9D:04:5D,9,4,1,115.85242,-31.972867
6C:1C:71:1C:CC:9A,9,4,2,,
D2:2B:1D:80:51:A0,9,4,1,,
9E:0F:D9:2A:60:AF,9,4,1,,
9E:A1:BD:C6:B6:57,9,4,1,115.85242,-31.972867
DC:03:98:11:84:CC,9,4,2,,
96:84:BC:D2:23:8F,9,4,1,115.852428,-31.972863
56:0E:2E:9C:61:60,9,4,1,115.852428,-31.972863
66:81:A6:EB:34:44,9,4,1,115.852428,-31.972863
C8:9E:43:A9:CD:14,9,4,2,115.852428,-31.972863
C8:9E:43:A9:CD:14,9,4,2,115.852428,-31.972863
76:1B:9D:F7:CB:F4,9,4,1,115.852443,-31.972863
D4:D8:53:C8:2A:35,9,4,1,,
46:15:48:30:B6:A0,9,4,1,115.85241,-31.97286
8E:98:D1:CF:00:A4,9,4,1,115.852395,-31.972865
22:33:3F:E6:08:52,9,4,1,115.852385,-31.97287
A6:E7:4E:A6:B3:52,9,4,1,115.852385,-31.97287
26:FC:35:30:AB:0E,9,4,1,,
E2:9A:5E:65:08:93,9,4,1,115.852385,-31.97287
9A:E8:2F:23:98:24,9,4,1,115.852382,-31.972872
3A:49:45:84:D3:57,9,4,1,115.852382,-31.972872
CE:D6:B6:9C:00:C0,9,4,1,115.852382,-31.972872
AA:7E:67:9E:F4:1B,9,4,1,115.852382,-31.972872
6E:2E:2E:21:37:D6,9,4,1,,
4E:88:4A:C8:74:F9,9,4,1,,
02:35:E8:FE:2A:69,9,4,1,115.852383,-31.972873
72:52:F6:CB:46:C9,9,4,1,115.852398,-31.972877
FE:E8:F2:AC:DE:8E,9,4,1,115.852398,-31.972877
BE:23:6E:97:C2:EA,9,4,1,115.852398,-31.972877
F2:5A:75:60:48:61,9,4,1,115.852398,-31.972877
62:E7:C6:D2:14:DC,9,4,1,115.852398,-31.972877
B6:9C:D6:48:C6:22,9,4,1,115.852398,-31.972877
9E:E2:FC:CF:FF:1B,9,4,1,115.852398,-31.972877
F6:A6:C0:99:B8:76,9,4,1,115.85241,-31.972873
9A:54:B1:17:8E:33,9,4,1,115.85241,-31.972873
AE:ED:5F:52:6F:37,9,4,1,115.85241,-31.972873
42:CE:68:F5:1D:90,9,4,1,115.85241,-31.972873
1A:D1:4A:25:10:35,9,4,1,115.85241,-31.972873
AE:EA:AA:AE:A1:6D,9,4,1,115.85241,-31.972873
76:54:D2:B1:62:8C,9,4,1,115.85243,-31.972863
16:F1:0D:6D:E3:25,9,4,1,115.85243,-31.972863
4E:9F:B4:4D:31:0A,9,4,1,115.852432,-31.972862
D8:3A:DD:4C:9B:44,9,4,3,,
C6:71:17:F2:26:8B,9,4,1,,
8E:42:B9:EE:E6:3A,9,4,1,115.852432,-31.972862
DA:24:D2:52:E0:79,9,4,1,,
1E:D6:51:48:88:2E,9,4,1,,
6A:FC:5C:83:E8:A2,9,4,1,,
72:09:2A:54:06:07,9,4,1,,
3E:17:CD:D2:39:65,9,4,1,115.852432,-31.972862
26:59:6B:99:EB:BB,9,4,1,115.852435,-31.972852
92:0E:74:E1:D7:B3,9,4,1,,
AE:2A:8E:76:0A:52,9,4,1,,
FA:59:FA:22:09:9E,9,4,1,,
F6:74:5F:9F:28:3B,9,4,1,,
D2:63:6B:05:5D:A8,9,4,1,115.852435,-31.972852
6A:48:AA:18:84:42,9,4,1,,
32:19:B2:60:73:76,9,4,1,,
FE:1A:0B:DE:70:3C,9,4,1,,
7E:34:9F:0D:1A:8D,9,4,1,115.852435,-31.972852
96:25:3D:70:1B:62,9,4,1,115.852435,-31.972852
5E:E8:B2:52:5C:A4,9,4,1,115.852435,-31.972852
6E:63:61:D9:8D:55,9,4,1,115.852435,-31.972852
02:41:FF:15:7F:C2,9,4,1,,
2E:2D:C1:40:CE:C0,9,4,1,115.852435,-31.972852
3E:23:97:61:AC:D2,9,4,1,115.85243,-31.972848
6E:F2:4A:75:B2:A9,9,4,1,,
9A:72:E7:8D:5F:05,9,4,1,,
A0:B5:3C:C1:F8:29,9,4,1,,
E6:F4:0E:AB:F4:DF,9,4,1,,
62:7E:46:01:CB:9E,9,4,1,115.852425,-31.972848
4A:A9:51:91:78:E7,9,4,1,115.852425,-31.972848
AA:5D:91:2F:68:7E,9,4,1,115.852428,-31.972847
8E:EF:E0:C3:58:F4,9,4,1,115.852428,-31.972847
9A:0B:5C:80:35:D8,9,4,1,115.852428,-31.972847
8E:46:C3:75:63:00,9,4,1,115.852428,-31.972847
7E:29:83:04:A9:96,9,4,1,115.852428,-31.972847
72:16:0A:2F:79:CB,9,4,1,115.852428,-31.972847
0E:76:FB:A9:45:B4,9,4,1,115.852435,-31.972848
28:38:5C:5B:71:83,9,4,1,115.8523,-31.972918
4E:12:EA:2B:44:E4,9,4,1,115.852435,-31.972847
22:01:7D:42:FB:4F,9,4,1,115.852435,-31.972847
9E:8E:76:27:B7:0E,9,4,1,115.852435,-31.972847
06:7B:39:31:A4:D7,9,4,1,115.85244,-31.972845
06:D6:77:2C:A2:FB,9,4,1,115.85244,-31.972845
0E:71:A9:27:D3:E6,9,4,1,,
66:DB:28:77:EC:EF,9,4,1,115.85244,-31.972845
A2:87:14:E2:D2:F2,9,4,1,,
9A:98:C3:20:46:E5,9,4,1,,
9A:06:D1:F9:89:67,9,4,1,115.85244,-31.972845
92:C2:D9:21:E3:E2,9,4,1,115.852443,-31.972843
C2:5C:B5:1F:A7:98,9,4,1,115.852443,-31.972843
2E:52:1C:C8:B8:24,9,4,1,115.85244,-31.972845
CA:C3:52:B3:A1:0A,9,4,1,115.85244,-31.972845
86:74:80:B4:FC:F5,9,4,1,115.85244,-31.972845
96:33:F9:2E:4B:F7,9,4,1,115.852443,-31.972843
AA:6D:18:99:D8:6C,9,4,1,115.852443,-31.972843
36:97:0A:A9:63:8A,9,4,1,115.852443,-31.972843
26:61:39:39:8A:DF,9,4,1,,
3A:4F:2B:9D:1E:0B,9,4,1,115.852443,-31.972843
16:AB:F8:AC:FD:8B,9,4,1,115.852443,-31.972843
A6:E1:F0:CF:C9:DD,9,4,1,115.852443,-31.972843
66:A1:0A:0A:CE:91,9,4,1,115.852445,-31.972845
5A:61:7F:EE:9E:86,9,4,1,115.852445,-31.972845
66:2B:27:E8:61:A0,9,4,1,115.852445,-31.972845
DA:CF:6C:37:0F:42,9,4,1,115.852445,-31.972845
FE:1C:1C:0C:2D:9D,9,4,1,115.852445,-31.972845
5E:94:31:B8:2D:86,9,4,1,,
B2:7D:4A:F3:AC:B1,9,4,1,115.852445,-31.972847
42:79:5A:7A:F4:D8,9,4,1,,
AA:C4:4A:85:58:4D,9,4,3,115.852445,-31.972847
AA:C4:4A:85:58:4D,9,4,3,115.852445,-31.972847
AA:C4:4A:85:58:4D,9,4,3,115.852393,-31.972822
EE:49:F4:7B:2B:B7,9,4,1,115.852445,-31.972847
FE:59:90:AA:76:4A,9,4,1,115.852445,-31.972847
F6:BE:D3:D9:A4:95,9,4,1,,
4A:CD:6A:80:D3:58,9,4,1,115.852443,-31.972847
FA:A4:14:10:4B:2A,9,4,1,115.852443,-31.972847
B6:AE:B8:1E:A9:51,9,4,1,115.852443,-31.972847
8A:CF:F8:4A:44:D4,9,4,1,115.852443,-31.972847
E2:43:E0:74:C4:86,9,4,1,115.852443,-31.972847
6E:A1:51:6D:38:3C,9,4,1,115.852443,-31.972845
36:A0:3A:CF:9A:8E,9,4,1,115.852443,-31.972847
AE:1F:26:5D:27:EE,9,4,1,115.852443,-31.972847
0A:9B:69:81:59:93,9,4,1,115.852443,-31.972845
34:60:F9:CA:A2:D1,9,4,3,,
42:D9:7A:57:CB:88,9,4,1,115.852438,-31.972843
12:2B:BB:2D:D2:38,9,4,1,115.852438,-31.972843
EA:F5:30:04:7A:93,9,4,1,115.852438,-31.972843
EA:5F:D3:97:41:17,9,4,1,115.852438,-31.972843
BA:AD:67:54:68:6D,9,4,1,,
EE:88:10:62:45:27,9,4,1,115.852438,-31.972843
9A:28:70:F5:96:6C,9,4,1,,
2E:17:CD:5B:A2:15,9,4,1,,
5E:05:E7:61:70:0E,9,4,1,115.852437,-31.972845
2A:E7:4C:60:5B:30,9,4,1,115.852437,-31.972845
76:0C:70:49:A4:21,9,4,1,,
CA:EF:F1:99:E6:C6,9,4,1,115.852437,-31.97285
52:10:78:CC:FC:0D,9,4,1,115.852428,-31.972858
BA:51:50:C9:C5:F3,9,4,1,115.852428,-31.972858
DA:77:91:41:60:FD,9,4,1,115.852428,-31.972858
0E:3C:90:78:C6:8D,9,4,1,115.852418,-31.972857
E2:89:4E:96:A0:A0,9,4,1,115.852418,-31.972857
B2:07:8F:E3:7F:59,9,4,1,115.852418,-31.972857
E6:C7:67:F0:A0:D7,9,4,1,115.852408,-31.972858
66:52:E1:DB:34:BC,9,4,1,,
4E:62:CD:3F:ED:CE,9,4,1,,
C2:1C:42:9C:67:09,9,4,1,115.852393,-31.972857
02:73:51:DA:AA:30,9,4,1,,
C2:CC:35:11:B6:EC,9,4,1,,
7E:66:65:FB:92:75,9,4,1,115.852393,-31.972857
06:9B:39:A4:9D:34,9,4,1,115.852393,-31.972857
0E:EA:09:D8:6F:2D,9,4,1,,
4A:C7:10:95:09:3E,9,4,1,115.852378,-31.972857
7E:B3:86:0C:EA:78,9,4,1,,
82:7A:D9:5D:B2:93,9,4,1,115.852378,-31.972857
82:7B:A8:2B:89:9B,9,4,1,,
E6:F2:62:E6:FF:11,9,4,1,,
CE:62:01:6F:2D:1C,9,4,1,,
86:CC:02:F7:9F:4F,9,4,1,115.852378,-31.972857
9E:A7:C0:E8:B9:68,9,4,1,115.852378,-31.972857
BA:1D:92:A5:C2:2F,9,4,1,115.852378,-31.972857
86:D6:E2:39:11:35,9,4,1,115.852378,-31.972857
16:55:07:01:F6:35,9,4,1,115.852378,-31.972857
C6:82:61:84:82:68,9,4,1,,
F4:8C:EB:B5:55:AA,9,4,1,,
BE:8B:58:3A:87:6B,9,4,1,115.85237,-31.972858
96:79:27:C7:85:A9,9,4,1,115.85237,-31.972858
3A:38:5F:94:E0:B1,9,4,1,115.85237,-31.972858
AA:54:B9:E2:9C:A5,9,4,1,115.85237,-31.972858
FE:3B:0B:17:7E:34,9,4,1,,
F6:C9:34:54:F1:54,9,4,1,115.852355,-31.97287
C6:6B:BC:FA:AD:7C,9,4,1,115.85235,-31.97288
D6:55:05:FD:87:F4,9,4,1,115.85235,-31.972875
7A:58:AA:DA:56:7E,9,4,1,115.85235,-31.972875
1A:F9:3F:A4:D7:44,9,4,1,115.85235,-31.972875
62:BC:0A:5A:D0:DF,9,4,1,115.85235,-31.972875
26:CD:B4:7B:6E:28,9,4,1,115.85235,-31.97288
B6:E3:6A:83:7A:10,9,4,1,115.85235,-31.97288
2A:12:92:81:6B:40,9,4,1,115.852345,-31.972883
86:CD:67:FC:2E:1C,9,4,1,115.852345,-31.972883
AE:98:69:6A:9D:93,9,4,1,115.852342,-31.972887
F6:50:30:B8:5D:75,9,4,1,115.852342,-31.972887
F6:41:0F:C7:56:3D,9,4,1,115.852338,-31.97289
52:19:AA:D0:7D:EA,9,4,1,,
4E:58:B1:AA:B8:D6,9,4,1,115.852338,-31.97289
BA:18:AF:2E:67:91,9,4,1,,
E6:C5:1A:46:83:25,9,4,1,115.852338,-31.97289
4E:B3:94:76:70:75,9,4,1,115.852338,-31.97289
52:0E:4A:C1:00:37,9,4,1,,
80:58:F8:94:48:68,9,4,1,115.852338,-31.97289
4A:2D:02:CA:10:D4,9,4,1,,
AE:EC:70:D9:58:67,9,4,1,,
C2:00:24:C0:B1:FD,9,4,1,115.852338,-31.97289
6C:1C:71:10:B7:A3,9,4,1,,
46:22:A6:8A:D6:70,9,4,1,,
5E:67:E4:4B:B7:43,9,4,1,115.85233,-31.972897
AE:3F:CD:6A:FC:51,9,4,1,,
EE:06:85:B7:B6:A1,9,4,1,,
7E:14:96:FC:5B:FA,9,4,1,115.85233,-31.972897
16:34:CC:3F:4B:04,9,4,1,,
22:9E:39:8D:75:56,9,4,1,115.8523,-31.972918
88:5A:85:14:A3:6F,9,4,4,,
BA:6C:E0:65:0D:C5,9,4,1,,
42:7C:F5:0D:A4:5C,9,4,1,115.8523,-31.972918
4E:43:92:AE:A0:AD,9,4,1,115.8523,-31.972918
6E:A3:5B:1B:6E:DA,9,4,1,115.8523,-31.972918
DE:FE:23:9A:1E:C5,9,4,2,115.85235,-31.972875
DE:FE:23:9A:1E:C5,9,4,2,115.852483,-31.972915
88:26:AE:2D:C7:95,9,4,2,115.852318,-31.972907
88:26:AE:2D:C7:95,9,4,2,115.852477,-31.972832
B2:E5:69:CC:32:82,9,4,1,115.852288,-31.972927
16:B6:05:D2:9A:E9,9,4,1,115.852288,-31.972927
AA:34:93:0E:26:84,9,4,1,115.852288,-31.972927
BA:FB:E4:C2:94:19,9,4,1,,
52:AF:24:18:70:44,9,4,1,115.852288,-31.972927
4E:68:A1:78:36:EB,9,4,1,115.852282,-31.97293
66:79:E5:88:CC:CD,9,4,1,115.852267,-31.972937
4A:3E:41:FD:5A:2D,9,4,1,115.852267,-31.972933
56:7F:9C:9A:8A:A1,9,4,1,115.852267,-31.972937
C6:46:2A:D1:BF:29,9,4,1,115.852267,-31.972937
E6:4E:78:46:B6:C8,9,4,1,115.852267,-31.972933
EA:90:DD:D5:CC:85,9,4,1,115.852267,-31.972933
FA:81:D2:46:A7:18,9,4,1,115.852267,-31.972933
E6:42:30:04:3B:76,9,4,1,115.852267,-31.972933
4E:C3:44:5F:09:D1,9,4,1,,
02:4C:68:3D:ED:F3,9,4,1,,
F2:43:3A:F3:45:12,9,4,1,115.852267,-31.972933
4C:1A:3D:52:9C:17,9,4,3,115.852423,-31.972793
16:91:42:DB:FA:18,9,4,1,115.852265,-31.972932
9E:5A:CA:7C:07:E6,9,4,1,115.852265,-31.972932
A0:59:50:56:4D:7A,9,4,2,,
1E:09:7A:90:9F:55,9,4,1,115.852263,-31.972922
A2:D7:47:36:86:8D,9,4,1,115.852265,-31.972925
1E:A0:3A:D5:AD:97,9,4,1,115.852263,-31.972922
8E:48:06:66:38:14,9,4,1,115.852263,-31.972922
DE:1B:B4:7A:15:3F,9,4,1,115.852263,-31.972922
36:83:42:02:17:AE,9,4,1,115.852263,-31.972922
3A:3D:C3:9C:02:BE,9,4,1,115.85228,-31.972915
E0:50:8B:85:21:90,9,4,1,,
CE:58:2A:13:9C:20,9,4,1,115.85229,-31.972912
D6:DF:2B:42:64:94,9,4,1,115.85229,-31.972912
AE:E9:6A:D0:62:39,9,4,1,,
22:F8:D6:E8:8F:C9,9,4,1,115.85229,-31.972912
16:C6:0A:BC:B2:70,9,4,1,115.85229,-31.972912
BA:81:7D:81:F4:81,9,4,1,115.85229,-31.972912
40:5B:D8:B4:DB:17,9,4,2,115.85229,-31.972912
40:5B:D8:B4:DB:17,9,4,2,115.852475,-31.972832
62:FD:E1:A4:18:D9,9,4,1,115.852298,-31.97291
7E:78:BA:53:40:24,9,4,1,115.852298,-31.97291
82:62:B2:40:9B:A6,9,4,1,115.852298,-31.97291
AA:DC:C6:73:3D:E3,9,4,1,,
12:2F:1F:7D:AD:6C,9,4,1,115.852298,-31.97291
DE:3B:01:B7:A4:E6,9,4,1,115.852298,-31.97291
66:B5:CE:5F:78:6B,9,4,1,115.852298,-31.97291
EA:84:DE:F5:F8:F7,9,4,1,115.852298,-31.97291
EE:BB:30:A3:0E:D4,9,4,1,115.852318,-31.972907
3E:1B:75:FB:8C:DA,9,4,1,115.852318,-31.972907
76:08:C2:F9:99:95,9,4,1,115.852318,-31.972907
86:B2:D4:7E:EC:37,9,4,1,,
22:BE:F0:EE:C7:B1,9,4,1,115.852318,-31.972907
4E:F0:4F:81:8C:E8,9,4,1,115.852318,-31.972907
C2:CC:27:D3:71:A9,9,4,1,115.852318,-31.972907
36:73:55:F2:7B:3B,9,4,1,115.85233,-31.972905
06:34:C1:8E:EC:85,9,4,1,115.85233,-31.972905
5E:A8:93:13:5A:E2,9,4,1,115.85233,-31.972905
7E:8D:F5:8B:BF:06,9,4,1,115.85233,-31.972905
2E:8F:F6:A8:5B:6E,9,4,1,115.85233,-31.972905
8A:F4:EF:A1:2D:93,9,4,1,115.85233,-31.972905
CA:D6:24:C8:30:75,9,4,1,115.852332,-31.972907
7A:D1:68:1F:13:0D,9,4,1,115.852332,-31.972907
16:C7:2E:B5:A9:DE,9,4,1,115.852357,-31.972895
5A:F8:AF:B8:1E:DD,9,4,1,115.852357,-31.972895
16:EA:F1:F4:89:A5,9,4,1,115.852368,-31.972888
EA:1B:64:FB:37:0B,9,4,1,115.852357,-31.972895
B2:71:B0:4A:12:3F,9,4,1,,
EA:72:0D:10:E5:9F,9,4,1,115.852368,-31.972888
B2:65:B1:0F:64:9C,9,4,1,115.852368,-31.972888
C6:A7:97:67:46:38,9,4,1,115.852368,-31.972888
CE:64:80:5A:17:15,9,4,1,115.852375,-31.972887
D6:A9:4B:63:7D:41,9,4,1,115.852375,-31.972887
36:9A:D7:13:CF:B1,9,4,1,115.852375,-31.972887
4E:2B:DB:70:B8:AE,9,4,1,115.852375,-31.972887
E6:BC:DF:92:E3:EC,9,4,1,115.852382,-31.972883
7A:00:8A:7B:4C:E7,9,4,1,115.852375,-31.972887
